"id";"Company";"TypeName";"Inches";"resolution_height";"resolution_width";"touchscreen";"cpu_brand";"cpu_name";"cpu_speed";"Ram";"memory_type";"primary_storage";"secondary_storage";"gpu_brand";"OpSys";"Weight";"price"
954;"Asus";"Gaming";"17.3";1920;1080;0;"Intel";"Core i7";"2.60";16;"Hybrid";"512";"1024";"Nvidia";"windows";"2.73";95851
955;"Lenovo";"Ultrabook";"14";1920;1080;0;"Intel";"Core i7";"2.70";8;"SSD";"512";"0";"Intel";"windows";"1.13";133147
956;"Dell";"Workstation";"15.6";1920;1080;0;"Intel";"Core i7";"2.80";8;"HDD";"1024";"0";"Nvidia";"windows";"2.23";94732
957;"HP";"Notebook";"14";1366;768;0;"Intel";"Core i3";"2.40";4;"HDD";"500";"0";"Intel";"windows";"1.64";36444
958;"Lenovo";"Notebook";"15.6";1366;768;0;"Intel";"Pentium Quad";"1.10";4;"HDD";"1024";"0";"Intel";"windows";"2.2";16464
959;"HP";"Gaming";"17.3";1920;1080;0;"Intel";"Core i5";"2.30";8;"Hybrid";"128";"1024";"Nvidia";"windows";"3.35";60153
960;"Dell";"2 in 1 Convertible";"13.3";1920;1080;1;"Intel";"Core i7";"1.30";16;"SSD";"256";"0";"Intel";"windows";"1.22";87859
961;"HP";"Ultrabook";"12.5";1920;1080;0;"Intel";"Core i7";"2.50";8;"SSD";"256";"0";"Intel";"windows";"1.26";71875
962;"Lenovo";"Notebook";"15.6";1366;768;0;"Intel";"Core i5";"2.50";4;"HDD";"500";"0";"Intel";"windows";"2.38";56210
963;"Dell";"Gaming";"15.6";1920;1080;0;"Intel";"Core i5";"2.50";8;"Hybrid";"1024";"0";"Nvidia";"windows";"2.65";50563
964;"Dell";"Ultrabook";"12.5";1366;768;0;"Intel";"Core i3";"2.30";4;"SSD";"128";"0";"Intel";"windows";"1.5";62176
965;"Lenovo";"Notebook";"15.6";1920;1080;0;"Intel";"Core i3";"2.00";4;"HDD";"1024";"0";"AMD";"N/A";"2.2";25521
966;"Acer";"Notebook";"15.6";1366;768;0;"Intel";"Celeron Dual";"1.50";4;"SSD";"16";"0";"Intel";"others";"2.20";11136
967;"Toshiba";"Notebook";"15.6";1920;1080;0;"Intel";"Core i7";"2.70";8;"SSD";"256";"0";"Intel";"windows";"2.0";73953
968;"HP";"Notebook";"15.6";1366;768;0;"Intel";"Core i5";"2.50";4;"HDD";"500";"0";"Intel";"windows";"2.04";39534
969;"Dell";"2 in 1 Convertible";"15.6";1920;1080;1;"Intel";"Core i5";"2.70";8;"SSD";"256";"0";"Intel";"windows";"2.3";58288
970;"MSI";"Gaming";"15.6";1920;1080;0;"Intel";"Core i5";"2.50";8;"SSD";"256";"0";"Nvidia";"windows";"2.4";63883
971;"HP";"Notebook";"15.6";1366;768;0;"Intel";"Core i7";"2.70";8;"HDD";"2048";"0";"Intel";"windows";"2.04";33513
972;"HP";"Ultrabook";"12.5";1920;1080;0;"Intel";"Core i5";"2.30";4;"HDD";"500";"0";"Intel";"windows";"1.26";84129
973;"HP";"Workstation";"17.3";1920;1080;0;"Intel";"Core i7";"2.60";8;"HDD";"1024";"0";"AMD";"windows";"3.0";154459
974;"HP";"Ultrabook";"12.5";1920;1080;0;"Intel";"Core i5";"2.50";4;"HDD";"500";"0";"Intel";"windows";"1.26";81998
975;"Lenovo";"2 in 1 Convertible";"14";1920;1080;1;"Intel";"Core i7";"2.60";8;"SSD";"512";"0";"Nvidia";"windows";"1.8";109244
976;"Asus";"2 in 1 Convertible";"12.5";1920;1080;0;"Intel";"Core M";"1.20";8;"Flash Storge";"64";"0";"Intel";"others";"1.2";61752
977;"Dell";"Gaming";"15.6";3840;2160;0;"Intel";"Core i7";"2.60";16;"Hybrid";"256";"1024";"Nvidia";"windows";"3.21";70809
978;"HP";"Notebook";"15.6";1366;768;0;"Intel";"Core i5";"2.50";4;"SSD";"256";"0";"Intel";"windows";"2.04";52161
979;"Asus";"Notebook";"14";1366;768;0;"Intel";"Celeron Dual";"1.10";4;"Flash Storge";"32";"0";"Intel";"windows";"1.5";14812
980;"Dell";"Gaming";"17.3";1920;1080;0;"Intel";"Core i7";"2.80";32;"Hybrid";"512";"1024";"Nvidia";"windows";"4.42";163724
981;"Lenovo";"Gaming";"15.6";1920;1080;0;"Intel";"Core i7";"2.80";16;"SSD";"512";"0";"Nvidia";"windows";"2.4";63883
982;"HP";"Notebook";"14";1920;1080;0;"Intel";"Core i5";"2.50";4;"SSD";"256";"0";"Intel";"windows";"1.48";84715
983;"Lenovo";"Notebook";"13.3";1920;1080;0;"Intel";"Core i3";"2.40";4;"SSD";"180";"0";"Intel";"windows";"1.44";39161
984;"Toshiba";"Ultrabook";"14";1920;1080;0;"Intel";"Core i7";"2.60";8;"SSD";"256";"0";"Intel";"windows";"1.47";91908
985;"Dell";"Ultrabook";"13.3";3200;1800;1;"Intel";"Core i7";"2.70";16;"SSD";"1024";"0";"Intel";"windows";"1.2";120093
986;"Lenovo";"Ultrabook";"14";1920;1080;0;"Intel";"Core i5";"2.50";8;"Flash Storge";"256";"0";"Intel";"windows";"1.13";99900
987;"HP";"Ultrabook";"15.6";1920;1080;0;"Intel";"Core i7";"2.70";8;"SSD";"256";"0";"Intel";"windows";"1.84";40067
988;"HP";"Notebook";"15.6";1366;768;0;"Intel";"Celeron Dual";"1.60";4;"HDD";"1024";"0";"Intel";"N/A";"1.86";15393
989;"Lenovo";"Ultrabook";"14";1920;1080;0;"Intel";"Core i7";"2.60";8;"SSD";"256";"0";"Intel";"windows";"1.7";79333
990;"HP";"Ultrabook";"14";1920;1080;0;"Intel";"Core i7";"2.50";8;"SSD";"256";"0";"Intel";"windows";"1.54";100551
991;"Samsung";"Ultrabook";"15";1920;1080;0;"Intel";"Core i7";"2.70";16;"SSD";"256";"0";"Nvidia";"windows";"1.23";98515
992;"Dell";"Notebook";"15.6";1920;1080;0;"Intel";"Core i5";"2.40";8;"SSD";"256";"0";"Intel";"windows";"2.09";56634
993;"Dell";"Ultrabook";"12.5";1366;768;0;"Intel";"Core i5";"2.30";8;"SSD";"256";"0";"Intel";"windows";"1.5";75290
994;"Lenovo";"Ultrabook";"14";1920;1080;0;"Intel";"Core i7";"2.70";8;"Flash Storge";"256";"0";"Intel";"windows";"1.13";109171
995;"Apple";"Ultrabook";"12";2304;1440;0;"Intel";"Core M";"1.10";8;"Flash Storge";"256";"0";"Intel";"mac";"0.920";69264
996;"HP";"Notebook";"15.6";1366;768;0;"Intel";"Core i3";"2.30";4;"HDD";"500";"0";"Intel";"windows";"2.31";37570
997;"Acer";"Notebook";"15.6";1920;1080;0;"Intel";"Core i5";"2.50";4;"HDD";"1024";"0";"Nvidia";"windows";"2.23";32820
998;"Dell";"Gaming";"17.3";3840;2160;0;"Intel";"Core i7";"2.80";16;"Hybrid";"512";"1024";"Nvidia";"windows";"4.36";168045
999;"Lenovo";"2 in 1 Convertible";"13.3";3200;1800;1;"Intel";"Core i7";"2.20";16;"SSD";"1024";"0";"Intel";"windows";"1.3";95851
1000;"Dell";"Ultrabook";"12.5";1920;1080;0;"Intel";"Core i7";"2.80";8;"SSD";"256";"0";"Intel";"windows";"1.6";90043
1001;"HP";"Notebook";"13.3";1366;768;0;"Intel";"Core i3";"2.40";4;"HDD";"500";"0";"Intel";"windows";"1.49";42624
1002;"MSI";"Gaming";"17.3";1920;1080;0;"Intel";"Core i7";"2.60";8;"Hybrid";"128";"1024";"Nvidia";"windows";"2.9";80516
1003;"HP";"Notebook";"17.3";1600;900;0;"Intel";"Core i5";"2.50";8;"HDD";"1024";"0";"Nvidia";"windows";"2.63";48485
1004;"Dell";"Notebook";"15.6";1366;768;0;"Intel";"Core i3";"2.30";4;"HDD";"500";"0";"Intel";"windows";"2.06";25680
1005;"Toshiba";"Notebook";"14";1366;768;0;"Intel";"Pentium Dual";"2.10";4;"SSD";"128";"0";"Intel";"windows";"1.75";26587
1006;"HP";"Notebook";"15.6";1366;768;0;"Intel";"Core i5";"2.50";4;"HDD";"500";"0";"Intel";"N/A";"1.96";26587
1007;"Asus";"Notebook";"15.6";1366;768;0;"Intel";"Pentium Quad";"1.10";4;"HDD";"1024";"0";"Intel";"linux";"2";21258
1008;"Dell";"2 in 1 Convertible";"13.3";1920;1080;1;"Intel";"Core i5";"1.20";8;"SSD";"256";"0";"Intel";"windows";"1.24";101179
1009;"HP";"Notebook";"15.6";1366;768;0;"Intel";"Core i5";"2.30";4;"HDD";"500";"0";"Intel";"windows";"2.31";63883
1010;"Lenovo";"2 in 1 Convertible";"15.6";1920;1080;1;"Intel";"Core i5";"2.30";4;"SSD";"256";"0";"Intel";"windows";"2.1";46194
1011;"HP";"Notebook";"14";1920;1080;0;"Intel";"Core i5";"2.50";8;"SSD";"256";"0";"Intel";"windows";"1.64";53840
1012;"HP";"Ultrabook";"12.5";1920;1080;0;"Intel";"Core i5";"2.30";8;"SSD";"256";"0";"Intel";"windows";"1.26";63883
1013;"Toshiba";"Notebook";"13.3";1366;768;0;"Intel";"Core i5";"2.30";8;"SSD";"256";"0";"Intel";"windows";"1.5";64469
1014;"HP";"2 in 1 Convertible";"11.6";1366;768;1;"Intel";"Pentium Quad";"1.10";4;"SSD";"256";"0";"Intel";"windows";"1.45";41292
1015;"Toshiba";"Notebook";"14";1920;1080;0;"Intel";"Core i5";"2.30";4;"SSD";"128";"0";"Intel";"windows";"1.47";58874
1016;"Xiaomi";"Ultrabook";"13.3";1920;1080;0;"Intel";"Core i5";"2.30";8;"SSD";"256";"0";"Nvidia";"windows";"1.28";49817
1017;"Lenovo";"Notebook";"15.6";1920;1080;0;"Intel";"Core i5";"2.50";8;"SSD";"512";"0";"Intel";"windows";"1.95";104588
1018;"HP";"Netbook";"12.5";1920;1080;0;"Intel";"Core i5";"2.30";8;"SSD";"256";"0";"Intel";"windows";"1.26";88924
1019;"HP";"Notebook";"15.6";1920;1080;0;"AMD";"A6-Series 9220";"2.50";4;"HDD";"1024";"0";"AMD";"windows";"2.1";21205
1020;"Lenovo";"Notebook";"15.6";1920;1080;0;"Intel";"Core i7";"2.50";16;"Hybrid";"1024";"0";"AMD";"windows";"2.5";58555
1021;"Asus";"Gaming";"15.6";1920;1080;0;"Intel";"Core i7";"2.60";16;"Hybrid";"128";"1024";"Nvidia";"windows";"2.59";71342
1022;"HP";"Workstation";"17.3";1920;1080;0;"Intel";"Core i7";"2.60";8;"SSD";"256";"0";"Nvidia";"windows";"3";210424
1023;"HP";"Notebook";"13.3";3200;1800;1;"Intel";"Core M";"1.10";8;"SSD";"256";"0";"Intel";"windows";"1.16";90523
1024;"Dell";"Notebook";"15.6";1366;768;0;"Intel";"Core i5";"2.50";8;"SSD";"128";"0";"Intel";"windows";"2.18";38041
1025;"Dell";"Notebook";"15.6";1366;768;0;"Intel";"Core i5";"2.50";8;"HDD";"1024";"0";"AMD";"windows";"2.5";41772
1026;"Dell";"Ultrabook";"13.3";3200;1800;0;"Intel";"Core i7";"2.50";8;"SSD";"256";"0";"Intel";"windows";"1.3";67559
1027;"Lenovo";"2 in 1 Convertible";"15.6";1920;1080;1;"Intel";"Core i7";"2.50";4;"SSD";"256";"0";"Intel";"windows";"1.8";45128
1028;"HP";"Notebook";"13.3";1920;1080;0;"Intel";"Core i7";"2.70";8;"SSD";"256";"0";"Intel";"windows";"1.49";58075
1029;"Dell";"Notebook";"15.6";1366;768;0;"Intel";"Core i5";"2.30";4;"HDD";"500";"0";"AMD";"windows";"2.24";40980
1030;"Vero";"Notebook";"14";1366;768;0;"Intel";"Atom X5-Z8350";"1.44";2;"Flash Storge";"32";"0";"Intel";"windows";"1.45";11231
1031;"Dell";"Notebook";"15.6";1920;1080;0;"Intel";"Core i5";"2.50";4;"Hybrid";"128";"1024";"Nvidia";"windows";"2.18";48618
1032;"Lenovo";"Ultrabook";"12.5";1920;1080;1;"Intel";"Core i7";"2.50";8;"SSD";"256";"0";"Intel";"windows";"1.3";91295
1033;"HP";"Notebook";"15.6";1920;1080;0;"Intel";"Core i5";"2.70";8;"Hybrid";"128";"1024";"Nvidia";"windows";"2.04";52161
1034;"MSI";"Gaming";"17.3";1920;1080;0;"Intel";"Core i7";"2.70";16;"Hybrid";"256";"1024";"Nvidia";"windows";"3.78";127819
1035;"Acer";"Notebook";"15.6";1366;768;0;"AMD";"A8-Series 7410";"2.20";8;"HDD";"1024";"0";"AMD";"windows";"2.4";23923
1036;"Toshiba";"Notebook";"15.6";1920;1080;0;"Intel";"Core i7";"2.50";16;"SSD";"256";"0";"Nvidia";"windows";"2.4";75924
1037;"Lenovo";"Notebook";"15.6";1366;768;0;"Intel";"Core i3";"2.00";4;"SSD";"128";"0";"Intel";"windows";"2.1";22857
1038;"HP";"Notebook";"15.6";1366;768;0;"Intel";"Core i3";"2.40";4;"SSD";"256";"0";"Intel";"windows";"2.04";41025
1039;"HP";"Notebook";"15.6";1920;1080;0;"Intel";"Core i5";"2.50";4;"SSD";"256";"0";"Intel";"windows";"2.04";44702
1040;"Lenovo";"Notebook";"15.6";1920;1080;0;"Intel";"Core i5";"2.30";8;"SSD";"256";"0";"Intel";"windows";"2.3";55923
1041;"Asus";"Gaming";"15.6";1920;1080;0;"Intel";"Core i7";"2.80";16;"Hybrid";"128";"1024";"Nvidia";"windows";"2.1";101179
1042;"HP";"Ultrabook";"15.6";1920;1080;0;"Intel";"Core i7";"2.50";8;"SSD";"256";"0";"Intel";"windows";"1.88";115709
1043;"Lenovo";"Notebook";"15.6";1920;1080;0;"Intel";"Core i5";"2.30";4;"HDD";"1024";"0";"Nvidia";"windows";"2.3";52055
1044;"Dell";"2 in 1 Convertible";"13.3";1920;1080;1;"Intel";"Core i7";"2.70";12;"SSD";"256";"0";"Intel";"windows";"1.6";69211
1045;"HP";"2 in 1 Convertible";"13.3";1920;1080;1;"Intel";"Core i5";"2.50";4;"SSD";"256";"0";"Intel";"windows";"1.28";90576
1046;"Asus";"2 in 1 Convertible";"13.3";1920;1080;1;"Intel";"Core i5";"2.50";8;"SSD";"256";"0";"Intel";"windows";"1.1";72354
1047;"HP";"Ultrabook";"13.3";1920;1080;0;"Intel";"Core i7";"2.50";8;"SSD";"512";"0";"Intel";"windows";"1.16";104908
1048;"Lenovo";"Notebook";"14";1366;768;0;"Intel";"Core i5";"2.30";4;"Hybrid";"508";"0";"Intel";"windows";"1.70";53387
1049;"Lenovo";"Notebook";"17.3";3840;2160;0;"Intel";"Core i7";"2.70";16;"SSD";"512";"0";"Nvidia";"windows";"2.4";158135
1050;"Dell";"Notebook";"17.3";1920;1080;0;"Intel";"Core i7";"2.70";8;"HDD";"1024";"0";"AMD";"linux";"2.83";46087
1051;"Lenovo";"Notebook";"17.3";1600;900;0;"Intel";"Core i5";"2.30";8;"HDD";"1024";"0";"AMD";"windows";"3.0";35112
1052;"LG";"Ultrabook";"15.6";1920;1080;1;"Intel";"Core i7";"2.70";16;"SSD";"512";"0";"Intel";"windows";"1.08";111835
1053;"Lenovo";"2 in 1 Convertible";"14";2560;1440;1;"Intel";"Core i7";"2.60";16;"SSD";"512";"0";"Intel";"windows";"2.8";130003
1054;"HP";"2 in 1 Convertible";"15.6";1366;768;1;"Intel";"Core i5";"2.50";4;"HDD";"500";"0";"Intel";"windows";"2.3";36486
1055;"Asus";"2 in 1 Convertible";"15.6";3840;2160;1;"Intel";"Core i7";"2.70";16;"Hybrid";"512";"2048";"Nvidia";"windows";"2.3";95851
1056;"Toshiba";"Notebook";"14";1920;1080;0;"Intel";"Core i5";"2.30";8;"SSD";"256";"0";"Intel";"windows";"1.47";79387
1057;"Dell";"Notebook";"14";1366;768;0;"Intel";"Core i3";"2.00";4;"HDD";"500";"0";"Intel";"windows";"1.76";31169
1058;"Acer";"2 in 1 Convertible";"11.6";1366;768;1;"Intel";"Celeron Dual";"1.60";4;"Flash Storge";"32";"0";"Intel";"others";"1.25";20726
1059;"HP";"Netbook";"12.5";1920;1080;0;"Intel";"Core i7";"2.70";8;"SSD";"512";"0";"Intel";"windows";"1.26";79014
1060;"MSI";"Gaming";"15.6";1920;1080;0;"Intel";"Core i7";"2.60";16;"Hybrid";"256";"1024";"Nvidia";"windows";"2.94";96916
1061;"Asus";"Notebook";"14.1";1366;768;0;"Intel";"Celeron Dual";"1.10";4;"Flash Storge";"32";"0";"Intel";"windows";"1.65";18541
1062;"Lenovo";"2 in 1 Convertible";"10.1";1920;1200;1;"Intel";"Atom x5-Z8550";"1.44";4;"Flash Storge";"64";"0";"Intel";"others";"0.69";29251
1064;"Lenovo";"Ultrabook";"14";1920;1080;0;"Intel";"Core i7";"2.80";8;"SSD";"256";"0";"Nvidia";"windows";"1.96";101392
1065;"Lenovo";"Notebook";"15.6";1920;1080;0;"Intel";"Core i7";"2.50";8;"HDD";"1024";"0";"Nvidia";"windows";"2.2";35644
1066;"Toshiba";"Notebook";"13.3";1920;1080;0;"Intel";"Core i5";"2.40";8;"SSD";"256";"0";"Intel";"windows";"1.2";81785
1067;"Asus";"Gaming";"17.3";1920;1080;0;"Intel";"Core i7";"2.80";16;"Hybrid";"256";"1024";"Nvidia";"windows";"2.99";93187
1069;"Asus";"Notebook";"15.6";1920;1080;0;"Intel";"Core i7";"2.70";8;"SSD";"256";"0";"Nvidia";"windows";"2.3";41931
1070;"MSI";"Gaming";"15.6";1920;1080;0;"Intel";"Core i7";"2.80";8;"Hybrid";"128";"1024";"Nvidia";"windows";"2.4";60888
1071;"Asus";"Gaming";"17.3";1920;1080;0;"Intel";"Core i7";"2.60";16;"HDD";"1024";"0";"Nvidia";"N/A";"4";53173
1072;"Lenovo";"Ultrabook";"12.5";1920;1080;0;"Intel";"Core i5";"2.60";8;"SSD";"256";"0";"Intel";"windows";"1.36";93773
1073;"Dell";"Notebook";"15.6";1920;1080;0;"Intel";"Core i5";"2.50";8;"SSD";"128";"0";"Intel";"windows";"1.9";50350
1074;"HP";"Notebook";"14";1366;768;0;"Intel";"Celeron Dual";"1.60";2;"Flash Storge";"32";"0";"Intel";"windows";"1.44";13267
1075;"Acer";"Notebook";"15.6";1920;1080;0;"Intel";"Core i5";"2.50";12;"Hybrid";"128";"1024";"Nvidia";"windows";"2.4";53760
1076;"HP";"2 in 1 Convertible";"13.3";1920;1080;1;"Intel";"Core i5";"2.40";8;"SSD";"256";"0";"Intel";"windows";"1.48";86793
1077;"MSI";"Gaming";"15.6";1920;1080;0;"Intel";"Core i7";"2.70";8;"HDD";"1024";"0";"Nvidia";"windows";"2.2";44702
1078;"Dell";"2 in 1 Convertible";"15.6";1920;1080;1;"Intel";"Core i7";"2.70";12;"SSD";"512";"0";"Intel";"windows";"2.19";69211
1079;"Toshiba";"Ultrabook";"12.5";1920;1080;1;"Intel";"Core i7";"2.70";8;"SSD";"512";"0";"Intel";"windows";"1.1";95371
1080;"Dell";"Notebook";"15.6";1366;768;0;"Intel";"Pentium Quad";"1.60";4;"HDD";"500";"0";"Intel";"windows";"2.2";19660
1081;"Dell";"Notebook";"15.6";1920;1080;0;"Intel";"Core i5";"2.50";4;"HDD";"1024";"0";"Intel";"windows";"2.25";29784
1082;"HP";"Notebook";"14";1920;1080;0;"Intel";"Core i5";"2.30";4;"HDD";"500";"0";"Intel";"windows";"1.54";53280
1083;"Dell";"Notebook";"15.6";1920;1080;0;"Intel";"Core i7";"2.70";16;"HDD";"2048";"0";"AMD";"windows";"2.32";52747
1084;"Dell";"Notebook";"15.6";1366;768;0;"Intel";"Core i3";"2.00";4;"HDD";"1024";"0";"Intel";"windows";"2.18";29762
1085;"HP";"Notebook";"15.6";1366;768;0;"Intel";"Core i5";"2.50";8;"HDD";"1024";"0";"Nvidia";"windows";"2.04";45102
1086;"HP";"Notebook";"15.6";1920;1080;0;"Intel";"Core i5";"2.40";8;"Hybrid";"256";"500";"Intel";"windows";"1.84";112066
1087;"Asus";"Notebook";"15.6";1366;768;0;"Intel";"Pentium Quad";"1.10";4;"HDD";"1024";"0";"Intel";"windows";"2";23923
1088;"HP";"Notebook";"15.6";1920;1080;0;"Intel";"Core i7";"2.50";8;"SSD";"256";"0";"Intel";"windows";"1.96";36177
1089;"MSI";"Gaming";"17.3";1920;1080;0;"Intel";"Core i7";"2.80";16;"Hybrid";"256";"1024";"Nvidia";"windows";"3.78";133147
1090;"HP";"2 in 1 Convertible";"13.3";1920;1080;1;"Intel";"Core i7";"2.80";8;"SSD";"256";"0";"Intel";"windows";"1.28";136344
1091;"MSI";"Gaming";"15.6";1920;1080;0;"Intel";"Core i7";"2.80";8;"Hybrid";"128";"1024";"Nvidia";"windows";"2.2";63883
1092;"MSI";"Gaming";"15.6";1920;1080;0;"Intel";"Core i7";"2.60";16;"Hybrid";"256";"1024";"Nvidia";"windows";"1.8";102777
1093;"HP";"Notebook";"14";1920;1080;0;"Intel";"Core i7";"2.50";8;"SSD";"256";"0";"Intel";"windows";"1.43";118761
1094;"HP";"Notebook";"15.6";1920;1080;0;"Intel";"Core i7";"1.80";16;"SSD";"512";"0";"Intel";"windows";"2.1";61752
1095;"Dell";"2 in 1 Convertible";"15.6";1920;1080;1;"Intel";"Core i3";"2.30";4;"HDD";"1024";"0";"Intel";"windows";"2.08";42410
1096;"HP";"Workstation";"15.6";1920;1080;0;"Intel";"Core i7";"2.60";8;"SSD";"256";"0";"Nvidia";"windows";"2.59";118761
1097;"Lenovo";"Notebook";"15.6";1366;768;0;"Intel";"Core i5";"2.30";4;"HDD";"500";"0";"Intel";"windows";"2.1";28771
1098;"HP";"2 in 1 Convertible";"13.3";2560;1440;1;"Intel";"Core i7";"2.60";8;"SSD";"256";"0";"Intel";"windows";"1.48";95851
1099;"HP";"Ultrabook";"14";1920;1080;0;"Intel";"Core i7";"2.50";8;"SSD";"512";"0";"Intel";"windows";"1.54";99634
1100;"Dell";"Notebook";"13.3";1920;1080;1;"Intel";"Core i5";"2.30";8;"HDD";"1024";"0";"Intel";"windows";"1.62";34579
1101;"Asus";"Notebook";"15.6";1366;768;0;"Intel";"Celeron Dual";"1.60";4;"HDD";"500";"0";"Intel";"windows";"2.2";19660
1102;"Acer";"Notebook";"15.6";1920;1080;0;"Intel";"Celeron Dual";"1.50";4;"Flash Storge";"16";"0";"Intel";"others";"2.20";19128
1104;"Dell";"Notebook";"15.6";1366;768;0;"Intel";"Core i3";"2.00";4;"HDD";"1024";"0";"AMD";"linux";"2.25";24808
1105;"Acer";"Netbook";"11.6";1366;768;0;"Intel";"Celeron Dual";"1.60";4;"Flash Storge";"32";"0";"Intel";"others";"1.35";18914
1106;"HP";"Notebook";"15.6";1920;1080;0;"Intel";"Core i5";"2.30";4;"HDD";"500";"0";"Intel";"windows";"2.31";50083
1107;"Dell";"Ultrabook";"13.3";1920;1080;0;"Intel";"Core i7";"2.70";8;"SSD";"256";"0";"Intel";"windows";"1.29";77682
1108;"Toshiba";"Ultrabook";"13.3";1920;1080;0;"Intel";"Core i5";"2.30";8;"SSD";"256";"0";"Intel";"windows";"1.2";84715
1109;"HP";"2 in 1 Convertible";"13.3";1920;1080;1;"Intel";"Core i5";"2.50";4;"SSD";"256";"0";"Intel";"windows";"1.28";95851
1110;"Lenovo";"Notebook";"15.6";1920;1080;0;"Intel";"Core i3";"2.00";4;"HDD";"1024";"0";"Intel";"N/A";"2.2";24988
1111;"Dell";"Gaming";"17.3";2560;1440;0;"Intel";"Core i7";"2.70";16;"Hybrid";"512";"1024";"Nvidia";"windows";"4.36";146946
1112;"Lenovo";"Notebook";"15.6";1920;1080;0;"Intel";"Core i5";"2.30";8;"Hybrid";"128";"1024";"Nvidia";"windows";"2.6";42038
1113;"Lenovo";"Ultrabook";"12.5";2560;1440;1;"Intel";"Core M";"1.20";8;"SSD";"512";"0";"Intel";"windows";"0.99";74539
1114;"Dell";"Notebook";"15.6";1366;768;0;"Intel";"Core i3";"2.00";4;"HDD";"1024";"0";"AMD";"linux";"2.18";24280
1115;"Dell";"Notebook";"15.6";1366;768;0;"Intel";"Core i5";"2.50";4;"HDD";"500";"0";"Intel";"windows";"1.9";43956
1116;"HP";"Workstation";"15.6";1920;1080;0;"Intel";"Core i7";"2.60";8;"SSD";"256";"0";"Nvidia";"windows";"2.0";101179
1117;"Asus";"Gaming";"17.3";1920;1080;0;"Intel";"Core i5";"2.50";12;"Hybrid";"128";"1024";"Nvidia";"windows";"2.2";72988
1118;"HP";"Gaming";"17.3";1920;1080;0;"Intel";"Core i5";"2.30";8;"Hybrid";"128";"1024";"Nvidia";"windows";"2.75";74539
1119;"Lenovo";"Notebook";"15.6";1366;768;0;"Intel";"Core i5";"2.30";4;"HDD";"500";"0";"Intel";"N/A";"2.1";21205
1120;"Lenovo";"2 in 1 Convertible";"14";2560;1440;1;"Intel";"Core i5";"2.30";8;"SSD";"256";"0";"Intel";"windows";"1.36";87219
1121;"Asus";"Gaming";"17.3";1920;1080;0;"Intel";"Core i7";"2.70";64;"SSD";"1024";"0";"Nvidia";"windows";"3.58";211788
1122;"Dell";"Notebook";"15.6";1920;1080;0;"Intel";"Core i7";"2.70";4;"SSD";"256";"0";"AMD";"windows";"2.18";39374
1123;"Asus";"Ultrabook";"13.3";1920;1080;0;"Intel";"Core M";"0.90";8;"SSD";"512";"0";"Intel";"windows";"1.2";38841
1124;"HP";"Netbook";"11.6";1366;768;0;"Intel";"Celeron Dual";"1.60";2;"Flash Storge";"32";"0";"Intel";"windows";"1.17";11136
1125;"Lenovo";"Gaming";"17.3";1920;1080;0;"Intel";"Core i7";"2.70";32;"Hybrid";"512";"1024";"Nvidia";"windows";"4.6";172627
1126;"HP";"Notebook";"14";1920;1080;0;"Intel";"Core i5";"2.30";8;"SSD";"256";"0";"Intel";"windows";"1.43";78268
1127;"HP";"Notebook";"15.6";1366;768;0;"AMD";"E-Series 7110";"1.80";4;"HDD";"500";"0";"AMD";"windows";"1.86";15824
1128;"Lenovo";"Notebook";"15.6";1920;1080;0;"Intel";"Core i7";"2.70";8;"HDD";"1024";"0";"Nvidia";"N/A";"2.2";37776
1129;"Lenovo";"Ultrabook";"15.6";1920;1080;0;"Intel";"Core i7";"2.70";6;"SSD";"256";"0";"Nvidia";"windows";"1.54";44276
1130;"Asus";"Notebook";"15.6";1366;768;0;"Intel";"Core i7";"2.50";4;"HDD";"500";"0";"Nvidia";"windows";"2.2";38379
1131;"Asus";"Notebook";"17.3";1600;900;0;"Intel";"Pentium Quad";"1.60";4;"HDD";"1024";"0";"Nvidia";"windows";"2.8";28238
1132;"Dell";"Notebook";"15.6";1920;1080;0;"Intel";"Core i7";"2.70";8;"SSD";"256";"0";"Nvidia";"linux";"1.98";47686
1133;"HP";"Ultrabook";"12.5";1920;1080;0;"Intel";"Core i7";"2.50";8;"SSD";"256";"0";"Intel";"windows";"1.26";122381
1134;"Lenovo";"2 in 1 Convertible";"14";1920;1080;1;"Intel";"Core i7";"2.50";4;"SSD";"128";"0";"Intel";"windows";"1.8";33993
1135;"Dell";"Notebook";"15.6";1366;768;0;"Intel";"Core i3";"2.40";6;"HDD";"1024";"0";"Intel";"windows";"2.3";24456
1136;"Acer";"Notebook";"15.6";1366;768;0;"Intel";"Celeron Dual";"2.00";4;"HDD";"500";"0";"Intel";"windows";"2.1";17742
1137;"HP";"2 in 1 Convertible";"11.6";1366;768;1;"Intel";"Celeron Dual";"1.10";4;"Flash Storge";"32";"0";"Intel";"others";"1.4";32767
1138;"Asus";"Notebook";"14";1920;1080;0;"Intel";"Core i3";"2.40";4;"SSD";"256";"0";"Intel";"windows";"2";40972
1139;"Lenovo";"2 in 1 Convertible";"13.3";3200;1800;1;"Intel";"Core i7";"2.50";16;"SSD";"512";"0";"Intel";"windows";"1.3";79867
1140;"Lenovo";"2 in 1 Convertible";"10.1";1920;1200;1;"Intel";"Atom x5-Z8550";"1.44";4;"Flash Storge";"64";"0";"Intel";"windows";"0.69";34433
